都道府県_digital,市,区,町域名,e,original_address_digital,normalized_address,都道府県_ken_all,市区町村,住所,original_address_ken_all,_merge
北海道,虻田郡,ニセコ町,有島,,北海道虻田郡ニセコ町有島,北海道虻田郡ニセコ町有島,北海道,虻田郡ニセコ町,有島,北海道虻田郡ニセコ町有島,both
北海道,虻田郡,ニセコ町,東山,,北海道虻田郡ニセコ町東山,北海道虻田郡ニセコ町東山,北海道,虻田郡ニセコ町,東山,北海道虻田郡ニセコ町東山,both
北海道,虻田郡,ニセコ町,羊蹄,,北海道虻田郡ニセコ町羊蹄,北海道虻田郡ニセコ町羊蹄,北海道,虻田郡ニセコ町,羊蹄,北海道虻田郡ニセコ町羊蹄,both
北海道,虻田郡,ニセコ町,西富,,北海道虻田郡ニセコ町西富,北海道虻田郡ニセコ町西富,北海道,虻田郡ニセコ町,西富,北海道虻田郡ニセコ町西富,both
北海道,虻田郡,ニセコ町,豊里,,北海道虻田郡ニセコ町豊里,北海道虻田郡ニセコ町豊里,北海道,虻田郡ニセコ町,豊里,北海道虻田郡ニセコ町豊里,both
北海道,虻田郡,ニセコ町,里見,,北海道虻田郡ニセコ町里見,北海道虻田郡ニセコ町里見,北海道,虻田郡ニセコ町,里見,北海道虻田郡ニセコ町里見,both
北海道,虻田郡,ニセコ町,黒川,,北海道虻田郡ニセコ町黒川,北海道虻田郡ニセコ町黒川,北海道,虻田郡ニセコ町,黒川,北海道虻田郡ニセコ町黒川,both
北海道,虻田郡,倶知安町,ニセコひらふ一条,,北海道虻田郡倶知安町ニセコひらふ一条,北海道虻田郡倶知安町ニセコひらふ一条,北海道,虻田郡倶知安町,ニセコひらふ一条,北海道虻田郡倶知安町ニセコひらふ一条,both
北海道,虻田郡,倶知安町,ニセコひらふ三条,,北海道虻田郡倶知安町ニセコひらふ三条,北海道虻田郡倶知安町ニセコひらふ三条,北海道,虻田郡倶知安町,ニセコひらふ三条,北海道虻田郡倶知安町ニセコひらふ三条,both
北海道,虻田郡,倶知安町,ニセコひらふ二条,,北海道虻田郡倶知安町ニセコひらふ二条,北海道虻田郡倶知安町ニセコひらふ二条,北海道,虻田郡倶知安町,ニセコひらふ二条,北海道虻田郡倶知安町ニセコひらふ二条,both
北海道,虻田郡,倶知安町,ニセコひらふ五条,,北海道虻田郡倶知安町ニセコひらふ五条,北海道虻田郡倶知安町ニセコひらふ五条,北海道,虻田郡倶知安町,ニセコひらふ五条,北海道虻田郡倶知安町ニセコひらふ五条,both
北海道,虻田郡,倶知安町,ニセコひらふ四条,,北海道虻田郡倶知安町ニセコひらふ四条,北海道虻田郡倶知安町ニセコひらふ四条,北海道,虻田郡倶知安町,ニセコひらふ四条,北海道虻田郡倶知安町ニセコひらふ四条,both
北海道,虻田郡,倶知安町,南九条東,,北海道虻田郡倶知安町南九条東,北海道虻田郡倶知安町南九条東,北海道,虻田郡倶知安町,南九条東,北海道虻田郡倶知安町南九条東,both
北海道,虻田郡,倶知安町,南八条東,,北海道虻田郡倶知安町南八条東,北海道虻田郡倶知安町南八条東,北海道,虻田郡倶知安町,南八条東,北海道虻田郡倶知安町南八条東,both
北海道,虻田郡,倶知安町,南十一条東,,北海道虻田郡倶知安町南十一条東,北海道虻田郡倶知安町南十一条東,北海道,虻田郡倶知安町,南十一条東,北海道虻田郡倶知安町南十一条東,both
北海道,虻田郡,倶知安町,南十条東,,北海道虻田郡倶知安町南十条東,北海道虻田郡倶知安町南十条東,北海道,虻田郡倶知安町,南十条東,北海道虻田郡倶知安町南十条東,both
北海道,虻田郡,倶知安町,旭,,北海道虻田郡倶知安町旭,北海道虻田郡倶知安町旭,北海道,虻田郡倶知安町,旭,北海道虻田郡倶知安町旭,both
北海道,虻田郡,洞爺湖町,三豊,,北海道虻田郡洞爺湖町三豊,北海道虻田郡洞爺湖町三豊,北海道,虻田郡洞爺湖町,三豊,北海道虻田郡洞爺湖町三豊,both
北海道,虻田郡,洞爺湖町,入江,,北海道虻田郡洞爺湖町入江,北海道虻田郡洞爺湖町入江,北海道,虻田郡洞爺湖町,入江,北海道虻田郡洞爺湖町入江,both
北海道,虻田郡,洞爺湖町,大原,,北海道虻田郡洞爺湖町大原,北海道虻田郡洞爺湖町大原,北海道,虻田郡洞爺湖町,大原,北海道虻田郡洞爺湖町大原,both
北海道,虻田郡,洞爺湖町,大磯町,,北海道虻田郡洞爺湖町大磯町,北海道虻田郡洞爺湖町大磯町,北海道,虻田郡洞爺湖町,大磯町,北海道虻田郡洞爺湖町大磯町,both
北海道,虻田郡,洞爺湖町,岩屋,,北海道虻田郡洞爺湖町岩屋,北海道虻田郡洞爺湖町岩屋,北海道,虻田郡洞爺湖町,岩屋,北海道虻田郡洞爺湖町岩屋,both
北海道,虻田郡,洞爺湖町,川東,,北海道虻田郡洞爺湖町川東,北海道虻田郡洞爺湖町川東,北海道,虻田郡洞爺湖町,川東,北海道虻田郡洞爺湖町川東,both
北海道,虻田郡,洞爺湖町,成香,,北海道虻田郡洞爺湖町成香,北海道虻田郡洞爺湖町成香,北海道,虻田郡洞爺湖町,成香,北海道虻田郡洞爺湖町成香,both
北海道,虻田郡,洞爺湖町,早月,,北海道虻田郡洞爺湖町早月,北海道虻田郡洞爺湖町早月,北海道,虻田郡洞爺湖町,早月,北海道虻田郡洞爺湖町早月,both
北海道,虻田郡,洞爺湖町,旭浦,,北海道虻田郡洞爺湖町旭浦,北海道虻田郡洞爺湖町旭浦,北海道,虻田郡洞爺湖町,旭浦,北海道虻田郡洞爺湖町旭浦,both
北海道,虻田郡,洞爺湖町,月浦,,北海道虻田郡洞爺湖町月浦,北海道虻田郡洞爺湖町月浦,北海道,虻田郡洞爺湖町,月浦,北海道虻田郡洞爺湖町月浦,both
北海道,虻田郡,洞爺湖町,泉,,北海道虻田郡洞爺湖町泉,北海道虻田郡洞爺湖町泉,北海道,虻田郡洞爺湖町,泉,北海道虻田郡洞爺湖町泉,both
北海道,虻田郡,洞爺湖町,洞爺湖温泉,,北海道虻田郡洞爺湖町洞爺湖温泉,北海道虻田郡洞爺湖町洞爺湖温泉,北海道,虻田郡洞爺湖町,洞爺湖温泉,北海道虻田郡洞爺湖町洞爺湖温泉,both
北海道,虻田郡,洞爺湖町,洞爺町,,北海道虻田郡洞爺湖町洞爺町,北海道虻田郡洞爺湖町洞爺町,北海道,虻田郡洞爺湖町,洞爺町,北海道虻田郡洞爺湖町洞爺町,both
北海道,虻田郡,洞爺湖町,清水,,北海道虻田郡洞爺湖町清水,北海道虻田郡洞爺湖町清水,北海道,虻田郡洞爺湖町,清水,北海道虻田郡洞爺湖町清水,both
北海道,虻田郡,洞爺湖町,花和,,北海道虻田郡洞爺湖町花和,北海道虻田郡洞爺湖町花和,北海道,虻田郡洞爺湖町,花和,北海道虻田郡洞爺湖町花和,both
北海道,虻田郡,洞爺湖町,財田,,北海道虻田郡洞爺湖町財田,北海道虻田郡洞爺湖町財田,北海道,虻田郡洞爺湖町,財田,北海道虻田郡洞爺湖町財田,both
北海道,虻田郡,洞爺湖町,香川,,北海道虻田郡洞爺湖町香川,北海道虻田郡洞爺湖町香川,北海道,虻田郡洞爺湖町,香川,北海道虻田郡洞爺湖町香川,both
北海道,虻田郡,留寿都村,三ノ原,,北海道虻田郡留寿都村三ノ原,北海道虻田郡留寿都村三ノ原,北海道,虻田郡留寿都村,三ノ原,北海道虻田郡留寿都村三ノ原,both
北海道,虻田郡,留寿都村,旭野,,北海道虻田郡留寿都村旭野,北海道虻田郡留寿都村旭野,北海道,虻田郡留寿都村,旭野,北海道虻田郡留寿都村旭野,both
北海道,虻田郡,留寿都村,泉川,,北海道虻田郡留寿都村泉川,北海道虻田郡留寿都村泉川,北海道,虻田郡留寿都村,泉川,北海道虻田郡留寿都村泉川,both
北海道,虻田郡,真狩村,社,,北海道虻田郡真狩村社,北海道虻田郡真狩村社,北海道,虻田郡真狩村,社,北海道虻田郡真狩村社,both
北海道,足寄郡,足寄町,上利別,,北海道足寄郡足寄町上利別,北海道足寄郡足寄町上利別,北海道,足寄郡足寄町,上利別,北海道足寄郡足寄町上利別,both
北海道,足寄郡,足寄町,上利別本町,,北海道足寄郡足寄町上利別本町,北海道足寄郡足寄町上利別本町,北海道,足寄郡足寄町,上利別本町,北海道足寄郡足寄町上利別本町,both
北海道,足寄郡,足寄町,上螺湾,,北海道足寄郡足寄町上螺湾,北海道足寄郡足寄町上螺湾,北海道,足寄郡足寄町,上螺湾,北海道足寄郡足寄町上螺湾,both
北海道,足寄郡,足寄町,上足寄,,北海道足寄郡足寄町上足寄,北海道足寄郡足寄町上足寄,北海道,足寄郡足寄町,上足寄,北海道足寄郡足寄町上足寄,both
北海道,足寄郡,足寄町,上足寄本町,,北海道足寄郡足寄町上足寄本町,北海道足寄郡足寄町上足寄本町,北海道,足寄郡足寄町,上足寄本町,北海道足寄郡足寄町上足寄本町,both
北海道,足寄郡,足寄町,下愛冠,,北海道足寄郡足寄町下愛冠,北海道足寄郡足寄町下愛冠,北海道,足寄郡足寄町,下愛冠,北海道足寄郡足寄町下愛冠,both
北海道,足寄郡,足寄町,中矢,,北海道足寄郡足寄町中矢,北海道足寄郡足寄町中矢,北海道,足寄郡足寄町,中矢,北海道足寄郡足寄町中矢,both
北海道,足寄郡,足寄町,中足寄,,北海道足寄郡足寄町中足寄,北海道足寄郡足寄町中足寄,北海道,足寄郡足寄町,中足寄,北海道足寄郡足寄町中足寄,both
北海道,足寄郡,足寄町,喜登牛,,北海道足寄郡足寄町喜登牛,北海道足寄郡足寄町喜登牛,北海道,足寄郡足寄町,喜登牛,北海道足寄郡足寄町喜登牛,both
北海道,足寄郡,足寄町,大誉地,,北海道足寄郡足寄町大誉地,北海道足寄郡足寄町大誉地,北海道,足寄郡足寄町,大誉地,北海道足寄郡足寄町大誉地,both
北海道,足寄郡,足寄町,大誉地本町,,北海道足寄郡足寄町大誉地本町,北海道足寄郡足寄町大誉地本町,北海道,足寄郡足寄町,大誉地本町,北海道足寄郡足寄町大誉地本町,both
北海道,足寄郡,足寄町,愛冠,,北海道足寄郡足寄町愛冠,北海道足寄郡足寄町愛冠,北海道,足寄郡足寄町,愛冠,北海道足寄郡足寄町愛冠,both
北海道,足寄郡,足寄町,白糸,,北海道足寄郡足寄町白糸,北海道足寄郡足寄町白糸,北海道,足寄郡足寄町,白糸,北海道足寄郡足寄町白糸,both
北海道,足寄郡,足寄町,稲牛,,北海道足寄郡足寄町稲牛,北海道足寄郡足寄町稲牛,北海道,足寄郡足寄町,稲牛,北海道足寄郡足寄町稲牛,both
北海道,足寄郡,足寄町,美盛,,北海道足寄郡足寄町美盛,北海道足寄郡足寄町美盛,北海道,足寄郡足寄町,美盛,北海道足寄郡足寄町美盛,both
北海道,足寄郡,足寄町,芽登,,北海道足寄郡足寄町芽登,北海道足寄郡足寄町芽登,北海道,足寄郡足寄町,芽登,北海道足寄郡足寄町芽登,both
北海道,足寄郡,足寄町,芽登本町,,北海道足寄郡足寄町芽登本町,北海道足寄郡足寄町芽登本町,北海道,足寄郡足寄町,芽登本町,北海道足寄郡足寄町芽登本町,both
北海道,足寄郡,足寄町,茂喜登牛,,北海道足寄郡足寄町茂喜登牛,北海道足寄郡足寄町茂喜登牛,北海道,足寄郡足寄町,茂喜登牛,北海道足寄郡足寄町茂喜登牛,both
北海道,足寄郡,足寄町,茂足寄,,北海道足寄郡足寄町茂足寄,北海道足寄郡足寄町茂足寄,北海道,足寄郡足寄町,茂足寄,北海道足寄郡足寄町茂足寄,both
北海道,足寄郡,足寄町,螺湾,,北海道足寄郡足寄町螺湾,北海道足寄郡足寄町螺湾,北海道,足寄郡足寄町,螺湾,北海道足寄郡足寄町螺湾,both
北海道,足寄郡,足寄町,螺湾本町,,北海道足寄郡足寄町螺湾本町,北海道足寄郡足寄町螺湾本町,北海道,足寄郡足寄町,螺湾本町,北海道足寄郡足寄町螺湾本町,both
北海道,足寄郡,足寄町,郊南,,北海道足寄郡足寄町郊南,北海道足寄郡足寄町郊南,北海道,足寄郡足寄町,郊南,北海道足寄郡足寄町郊南,both
北海道,足寄郡,足寄町,里見が丘,,北海道足寄郡足寄町里見が丘,北海道足寄郡足寄町里見が丘,北海道,足寄郡足寄町,里見が丘,北海道足寄郡足寄町里見が丘,both
北海道,足寄郡,足寄町,鷲府,,北海道足寄郡足寄町鷲府,北海道足寄郡足寄町鷲府,北海道,足寄郡足寄町,鷲府,北海道足寄郡足寄町鷲府,both
北海道,足寄郡,陸別町,上斗満,,北海道足寄郡陸別町上斗満,北海道足寄郡陸別町上斗満,北海道,足寄郡陸別町,上斗満,北海道足寄郡陸別町上斗満,both
北海道,足寄郡,陸別町,下斗満,,北海道足寄郡陸別町下斗満,北海道足寄郡陸別町下斗満,北海道,足寄郡陸別町,下斗満,北海道足寄郡陸別町下斗満,both
北海道,足寄郡,陸別町,中斗満,,北海道足寄郡陸別町中斗満,北海道足寄郡陸別町中斗満,北海道,足寄郡陸別町,中斗満,北海道足寄郡陸別町中斗満,both
北海道,足寄郡,陸別町,分線,,北海道足寄郡陸別町分線,北海道足寄郡陸別町分線,北海道,足寄郡陸別町,分線,北海道足寄郡陸別町分線,both
北海道,足寄郡,陸別町,北斗満,,北海道足寄郡陸別町北斗満,北海道足寄郡陸別町北斗満,北海道,足寄郡陸別町,北斗満,北海道足寄郡陸別町北斗満,both
北海道,足寄郡,陸別町,南斗満,,北海道足寄郡陸別町南斗満,北海道足寄郡陸別町南斗満,北海道,足寄郡陸別町,南斗満,北海道足寄郡陸別町南斗満,both
北海道,足寄郡,陸別町,小利別,,北海道足寄郡陸別町小利別,北海道足寄郡陸別町小利別,北海道,足寄郡陸別町,小利別,北海道足寄郡陸別町小利別,both
北海道,足寄郡,陸別町,東斗満,,北海道足寄郡陸別町東斗満,北海道足寄郡陸別町東斗満,北海道,足寄郡陸別町,東斗満,北海道足寄郡陸別町東斗満,both
北海道,足寄郡,陸別町,殖産,,北海道足寄郡陸別町殖産,北海道足寄郡陸別町殖産,北海道,足寄郡陸別町,殖産,北海道足寄郡陸別町殖産,both
北海道,足寄郡,陸別町,苫務,,北海道足寄郡陸別町苫務,北海道足寄郡陸別町苫務,北海道,足寄郡陸別町,苫務,北海道足寄郡陸別町苫務,both
北海道,足寄郡,陸別町,薫別,,北海道足寄郡陸別町薫別,北海道足寄郡陸別町薫別,北海道,足寄郡陸別町,薫別,北海道足寄郡陸別町薫別,both
北海道,足寄郡,陸別町,西斗満,,北海道足寄郡陸別町西斗満,北海道足寄郡陸別町西斗満,北海道,足寄郡陸別町,西斗満,北海道足寄郡陸別町西斗満,both
北海道,足寄郡,陸別町,関,,北海道足寄郡陸別町関,北海道足寄郡陸別町関,北海道,足寄郡陸別町,関,北海道足寄郡陸別町関,both
